Frame,Time,Density
803,53.734,0.687943
804,53.801,0.688068
805,53.868,0.687974
806,53.935,0.688021
807,54.002,0.687927
808,54.069,0.68788
809,54.136,0.687676
810,54.203,0.687645
811,54.27,0.687645
812,54.337,0.687582
813,54.404,0.687614
814,54.471,0.687598
815,54.538,0.687598
816,54.605,0.687598
817,54.672,0.687582
818,54.739,0.687567
819,54.806,0.687567
820,54.873,0.687567
821,54.94,0.687567
822,55.007,0.687614
823,55.074,0.689636
824,55.141,0.68973
825,55.208,0.69241
826,55.275,0.692849
827,55.342,0.693163
828,55.409,0.693586
829,55.476,0.69368
830,55.543,0.693664
831,55.61,0.693586
832,55.677,0.694087
833,55.744,0.694228
834,55.811,0.694448
835,55.878,0.694009
836,55.945,0.694119
837,56.012,0.694056
838,56.079,0.694244
839,56.146,0.693993
840,56.213,0.694385
841,56.28,0.694103
842,56.347,0.694087
843,56.414,0.693931
844,56.481,0.694056
845,56.548,0.693743
846,56.615,0.692865
847,56.682,0.692285
848,56.749,0.691391
849,56.816,0.691297
850,56.883,0.691313
851,56.95,0.691313
852,57.017,0.691266
853,57.084,0.69125
854,57.151,0.691203
855,57.218,0.691046
856,57.285,0.691156
857,57.352,0.690984
858,57.419,0.689212
859,57.486,0.68926
860,57.553,0.689745
861,57.62,0.689808
862,57.687,0.689526
863,57.754,0.689683
864,57.821,0.689902
865,57.888,0.690419
866,57.955,0.690608
867,58.022,0.690466
868,58.089,0.69067
869,58.156,0.690419
870,58.223,0.690404
871,58.29,0.690122
872,58.357,0.690106
873,58.424,0.689918
874,58.491,0.689871
875,58.558,0.689683
876,58.625,0.689839
877,58.692,0.689855
878,58.759,0.690012
879,58.826,0.690106
880,58.893,0.690106
881,58.96,0.690874
882,59.027,0.691125
883,59.094,0.691344
884,59.161,0.691062
885,59.228,0.690952
886,59.295,0.690655
887,59.362,0.689667
888,59.429,0.68951
889,59.496,0.689369
890,59.563,0.689291
891,59.63,0.689212
892,59.697,0.688727
893,59.764,0.688507
894,59.831,0.688288
895,59.898,0.688491
896,59.965,0.6881
897,60.032,0.687958
898,60.099,0.687943
899,60.166,0.688068
900,60.233,0.688162
901,60.3,0.688037
902,60.367,0.687911
903,60.434,0.68777
904,60.501,0.686046
905,60.568,0.68636
906,60.635,0.686736
907,60.702,0.687316
908,60.769,0.687284
909,60.836,0.68788
910,60.903,0.688131
911,60.97,0.687943
912,61.037,0.687958
913,61.104,0.687755
914,61.171,0.687786
915,61.238,0.687567
916,61.305,0.68752
917,61.372,0.687723
918,61.439,0.687645
919,61.506,0.687316
920,61.573,0.686799
921,61.64,0.687081
922,61.707,0.687598
923,61.774,0.68835
924,61.841,0.688382
925,61.908,0.68846
926,61.975,0.688429
927,62.042,0.687237
928,62.109,0.687394
929,62.176,0.687159
930,62.243,0.687488
931,62.31,0.687582
932,62.377,0.685874
933,62.444,0.68556
934,62.511,0.685795
935,62.578,0.685482
936,62.645,0.685027
937,62.712,0.684933
938,62.779,0.684573
939,62.846,0.684369
940,62.913,0.684573
941,62.98,0.683758
942,63.047,0.68382
943,63.114,0.683444
944,63.181,0.683899
945,63.248,0.683522
946,63.315,0.683068
947,63.382,0.683397
948,63.449,0.683397
949,63.516,0.683131
950,63.583,0.682911
951,63.65,0.682833
952,63.717,0.682739
953,63.784,0.682582
954,63.851,0.682174
955,63.918,0.682958
956,63.985,0.683021
957,64.052,0.683256
958,64.119,0.68382
959,64.186,0.684244
960,64.253,0.684416
961,64.32,0.684918
962,64.387,0.685074
963,64.454,0.685623
964,64.521,0.685545
965,64.588,0.68578
966,64.655,0.686266
967,64.722,0.685983
968,64.789,0.686187
969,64.856,0.685905
970,64.923,0.685874
971,64.99,0.685748
972,65.057,0.686109
973,65.124,0.686328
974,65.191,0.686203
975,65.258,0.686563
976,65.325,0.68636
977,65.392,0.686391
978,65.459,0.685215
979,65.526,0.685403
980,65.593,0.685215
981,65.66,0.684776
982,65.727,0.685027
983,65.794,0.684792
984,65.861,0.684823
985,65.928,0.684698
986,65.995,0.684714
987,66.062,0.684761
988,66.129,0.684588
989,66.196,0.684573
990,66.263,0.684745
991,66.33,0.684871
992,66.397,0.684996
993,66.464,0.684886
994,66.531,0.685215
995,66.598,0.684965
996,66.665,0.684776
997,66.732,0.685372
998,66.799,0.685717
999,66.866,0.685513
1000,66.933,0.685372
1001,67,0.684306
1002,67.067,0.683601
1003,67.134,0.683491
1004,67.201,0.683742
1005,67.268,0.683726
1006,67.335,0.68393
1007,67.402,0.683961
1008,67.469,0.684024
1009,67.536,0.683993
1010,67.603,0.684416
1011,67.67,0.684635
1012,67.737,0.684808
1013,67.804,0.684808
1014,67.871,0.685027
1015,67.938,0.684651
1016,68.005,0.684949
1017,68.072,0.684933
1018,68.139,0.685027
1019,68.206,0.685137
1020,68.273,0.684902
1021,68.34,0.684651
1022,68.407,0.684698
1023,68.474,0.684855
1024,68.541,0.685309
1025,68.608,0.685231
1026,68.675,0.685356
1027,68.742,0.685545
1028,68.809,0.685889
1029,68.876,0.684776
1030,68.943,0.684729
1031,69.01,0.684839
1032,69.077,0.685027
1033,69.144,0.684949
1034,69.211,0.684635
1035,69.278,0.68451
1036,69.345,0.684432
1037,69.412,0.683162
1038,69.479,0.682848
1039,69.546,0.682676
