frame,time,Qdensity
922,61.707,0.715771
923,61.774,0.71624
924,61.841,0.716295
925,61.908,0.716307
926,61.975,0.716381
927,62.042,0.715207
928,62.109,0.715332
929,62.176,0.715411
930,62.243,0.715548
931,62.31,0.715567
932,62.377,0.71442
933,62.444,0.713923
934,62.511,0.714131
935,62.578,0.714013
936,62.645,0.713649
937,62.712,0.713387
938,62.779,0.713403
939,62.846,0.713199
940,62.913,0.713567
941,62.98,0.713188
942,63.047,0.71352
943,63.114,0.713008
944,63.181,0.713058
945,63.248,0.713078
946,63.315,0.713074
947,63.382,0.713579
948,63.449,0.71343
949,63.516,0.713211
950,63.583,0.713019
951,63.65,0.712949
952,63.717,0.712984
953,63.784,0.71282
954,63.851,0.712769
955,63.918,0.713767
956,63.985,0.713849
957,64.052,0.713931
958,64.119,0.714017
959,64.186,0.714033
960,64.253,0.713786
961,64.32,0.713955
962,64.387,0.714002
963,64.454,0.714143
964,64.521,0.714205
965,64.588,0.714119
966,64.655,0.714338
967,64.722,0.714479
968,64.789,0.714824
969,64.856,0.714847
970,64.923,0.714894
971,64.99,0.714961
972,65.057,0.715054
973,65.124,0.715266
974,65.191,0.715164
975,65.258,0.715395
976,65.325,0.715591
977,65.392,0.715798
978,65.459,0.715156
979,65.526,0.715008
980,65.593,0.714961
981,65.66,0.71489
982,65.727,0.71489
983,65.794,0.714651
984,65.861,0.714871
985,65.928,0.714577
986,65.995,0.714557
987,66.062,0.714417
988,66.129,0.714577
989,66.196,0.714491
990,66.263,0.714565
991,66.33,0.714499
992,66.397,0.71471
993,66.464,0.71473
994,66.531,0.71489
995,66.598,0.714773
996,66.665,0.714456
997,66.732,0.714804
998,66.799,0.715141
999,66.866,0.715148
1000,66.933,0.715188
1001,67,0.713086
1002,67.067,0.712374
1003,67.134,0.712233
1004,67.201,0.712213
1005,67.268,0.712284
1006,67.335,0.71262
1007,67.402,0.71253
1008,67.469,0.712726
1009,67.536,0.712718
1010,67.603,0.713047
1011,67.67,0.713078
1012,67.737,0.713332
1013,67.804,0.713759
1014,67.871,0.713759
1015,67.938,0.713587
1016,68.005,0.713489
1017,68.072,0.71327
1018,68.139,0.713332
1019,68.206,0.713309
1020,68.273,0.713278
1021,68.34,0.712918
1022,68.407,0.712863
1023,68.474,0.712945
1024,68.541,0.714765
1025,68.608,0.714448
1026,68.675,0.714683
1027,68.742,0.715297
1028,68.809,0.715626
1029,68.876,0.714585
1030,68.943,0.714499
1031,69.01,0.714479
1032,69.077,0.714917
1033,69.144,0.715086
1034,69.211,0.715082
1035,69.278,0.715231
1036,69.345,0.714906
1037,69.412,0.71381
1038,69.479,0.713559
1039,69.546,0.713716
1040,69.613,0.712119
1041,69.68,0.711333
1042,69.747,0.71116
1043,69.814,0.710632
1044,69.881,0.710624
1045,69.948,0.710037
1046,70.015,0.710108
1047,70.082,0.70929
1048,70.149,0.709145
1049,70.216,0.708667
1050,70.283,0.707939
1051,70.35,0.707904
1052,70.417,0.707701
1053,70.484,0.70853
1054,70.551,0.707333
1055,70.618,0.706922
1056,70.685,0.707098
1057,70.752,0.70666
1058,70.819,0.706855
1059,70.886,0.707501
1060,70.953,0.707947
1061,71.02,0.708323
1062,71.087,0.708855
1063,71.154,0.70956
1064,71.221,0.709755
1065,71.288,0.709982
1066,71.355,0.709434
1067,71.422,0.709638
1068,71.489,0.706965
1069,71.556,0.705372
1070,71.623,0.696061
1071,71.69,0.696687
1072,71.757,0.695991
1073,71.824,0.696179
1074,71.891,0.699858
1075,71.958,0.700777
1076,72.025,0.702241
1077,72.092,0.702429
1078,72.159,0.703677
1079,72.226,0.705493
1080,72.293,0.707055
1081,72.36,0.707157
1082,72.427,0.708307
1083,72.494,0.709172
1084,72.561,0.709258
1085,72.628,0.709517
1086,72.695,0.709575
1087,72.762,0.710135
1088,72.829,0.710315
1089,72.896,0.710229
1090,72.963,0.710382
1091,73.03,0.710233
1092,73.097,0.71062
1093,73.164,0.71253
1094,73.231,0.712937
1095,73.298,0.713215
1096,73.365,0.713149
1097,73.432,0.713231
1098,73.499,0.713195
1099,73.566,0.713622
1100,73.633,0.713454
1101,73.7,0.714205
1102,73.767,0.713998
1103,73.834,0.714193
1104,73.901,0.714589
1105,73.968,0.71482
1106,74.035,0.714773
1107,74.102,0.714718
1108,74.169,0.715148
1109,74.236,0.715505
1110,74.303,0.715598
1111,74.37,0.715121
1112,74.437,0.714894
1113,74.504,0.714507
1114,74.571,0.714792
1115,74.638,0.714691
1116,74.705,0.715955
1117,74.772,0.716056
1118,74.839,0.715465
1119,74.906,0.715047
1120,74.973,0.71444
1121,75.04,0.713481
1122,75.107,0.71372
1123,75.174,0.713313
1124,75.241,0.713317
1125,75.308,0.713023
1126,75.375,0.712976
1127,75.442,0.713137
1128,75.509,0.712687
1129,75.576,0.712491
1130,75.643,0.712166
1131,75.71,0.712151
1132,75.777,0.711814
1133,75.844,0.711438
1134,75.911,0.711438
1135,75.978,0.711106
1136,76.045,0.710667
1137,76.112,0.710601
1138,76.179,0.710624
1139,76.246,0.709427
1140,76.313,0.709231
1141,76.38,0.709481
1142,76.447,0.70952
1143,76.514,0.709348
1144,76.581,0.708973
1145,76.648,0.708495
1146,76.715,0.708542
1147,76.782,0.709239
1148,76.849,0.710033
1149,76.916,0.710483
1150,76.983,0.711078
1151,77.05,0.711771
1152,77.117,0.712111
1153,77.184,0.711904
1154,77.251,0.7117
1155,77.318,0.712323
1156,77.385,0.713039
1157,77.452,0.712632
1158,77.519,0.71199
1159,77.586,0.712436
1160,77.653,0.71217
1161,77.72,0.711986
1162,77.787,0.711736
1163,77.854,0.711481
1164,77.921,0.712049
1165,77.988,0.712421
1166,78.055,0.71226
1167,78.122,0.712831
1168,78.189,0.712413
1169,78.256,0.711935
1170,78.323,0.712201
1171,78.39,0.712151
1172,78.457,0.71273
1173,78.524,0.712182
1174,78.591,0.712096
1175,78.658,0.711196
1176,78.725,0.710949
1177,78.792,0.710581
1178,78.859,0.710264
1179,78.926,0.710428
1180,78.993,0.71046
1181,79.06,0.710256
1182,79.127,0.711008
1183,79.194,0.710937
1184,79.261,0.710699
1185,79.328,0.708656
1186,79.395,0.70893
1187,79.462,0.708593
1188,79.529,0.708202
1189,79.596,0.708053
1190,79.663,0.707888
1191,79.73,0.707489
1192,79.797,0.70808
1193,79.864,0.708268
1194,79.931,0.707532
1195,79.998,0.707231
1196,80.065,0.707059
1197,80.132,0.706996
1198,80.199,0.706209
1199,80.266,0.706761
1200,80.333,0.70653
1201,80.4,0.706405
1202,80.467,0.706656
1203,80.534,0.706761
1204,80.601,0.70682
1205,80.668,0.706546
1206,80.735,0.706613
1207,80.802,0.706084
1208,80.869,0.705462
1209,80.936,0.705466
1210,81.003,0.705364
1211,81.07,0.705881
1212,81.137,0.705806
1213,81.204,0.705681
1214,81.271,0.705552
1215,81.338,0.706155
1216,81.405,0.706178
1217,81.472,0.706464
1218,81.539,0.706769
1219,81.606,0.707395
1220,81.673,0.707861
1221,81.74,0.707372
1222,81.807,0.707094
1223,81.874,0.706695
1224,81.941,0.706096
1225,82.008,0.706029
1226,82.075,0.705716
1227,82.142,0.705685
1228,82.209,0.706151
1229,82.276,0.706096
1230,82.343,0.706323
1231,82.41,0.703799
1232,82.477,0.704511
1233,82.544,0.704378
1234,82.611,0.704957
1235,82.678,0.705536
1236,82.745,0.706037
1237,82.812,0.706213
1238,82.879,0.706029
1239,82.946,0.706405
1240,83.013,0.706119
1241,83.08,0.707106
1242,83.147,0.706632
1243,83.214,0.706425
1244,83.281,0.706182
1245,83.348,0.705513
