frame,time,Qdensity
949,63.516,0.715641
950,63.583,0.66723
951,63.65,0.715633
952,63.717,0.71542
953,63.784,0.676817
954,63.851,0.716343
955,63.918,0.716423
956,63.985,0.683055
957,64.052,0.679405
958,64.119,0.716716
959,64.186,0.684543
960,64.253,0.716644
961,64.32,0.67841
962,64.387,0.716845
963,64.454,0.716925
964,64.521,0.716853
965,64.588,0.717081
966,64.655,0.717234
967,64.722,0.717559
968,64.789,0.717619
969,64.856,0.717667
970,64.923,0.717747
971,64.99,0.717831
972,65.057,0.679758
973,65.124,0.717948
974,65.191,0.718184
975,65.258,0.718385
976,65.325,0.718594
977,65.392,0.679617
978,65.459,0.717723
979,65.526,0.679477
980,65.593,0.690432
981,65.66,0.717603
982,65.727,0.71743
983,65.794,0.717615
984,65.861,0.717374
985,65.928,0.717318
986,65.995,0.71721
987,66.062,0.680139
988,66.129,0.717338
989,66.196,0.717402
990,66.263,0.717342
991,66.33,0.717506
992,66.397,0.717514
993,66.464,0.690348
994,66.531,0.717547
995,66.598,0.685442
996,66.665,0.717643
997,66.732,0.717984
998,66.799,0.673973
999,66.866,0.680881
1000,66.933,0.71581
1001,67,0.715019
1002,67.067,0.714879
1003,67.134,0.714827
1004,67.201,0.673957
1005,67.268,0.715232
1006,67.335,0.715144
1007,67.402,0.71536
1008,67.469,0.671895
1009,67.536,0.715653
1010,67.603,0.715681
1011,67.67,0.715938
1012,67.737,0.716351
1013,67.804,0.716367
1014,67.871,0.716195
1015,67.938,0.716082
1016,68.005,0.715866
1017,68.072,0.715954
1018,68.139,0.715918
1019,68.206,0.715894
1020,68.273,0.715529
1021,68.34,0.671735
1022,68.407,0.715557
1023,68.474,0.717258
1024,68.541,0.672746
1025,68.608,0.717198
1026,68.675,0.717787
1027,68.742,0.718092
1028,68.809,0.717021
1029,68.876,0.716937
1030,68.943,0.716929
1031,69.01,0.66885
1032,69.077,0.717446
1033,69.144,0.685306
1034,69.211,0.717703
1035,69.278,0.717659
1036,69.345,0.716616
1037,69.412,0.688912
1038,69.479,0.716247
1039,69.546,0.71463
1040,69.613,0.628506
1041,69.68,0.63462
1042,69.747,0.676228
1043,69.814,0.713326
1044,69.881,0.712749
1045,69.948,0.641732
1046,70.015,0.712055
1047,70.082,0.711878
1048,70.149,0.711381
1049,70.216,0.710743
1050,70.283,0.710723
1051,70.35,0.71051
1052,70.417,0.711361
1053,70.484,0.673046
1054,70.551,0.70974
1055,70.618,0.709937
1056,70.685,0.709519
1057,70.752,0.709736
1058,70.819,0.71037
1059,70.886,0.710819
1060,70.953,0.673263
1061,71.02,0.71175
1062,71.087,0.712472
1063,71.154,0.712656
1064,71.221,0.675891
1065,71.288,0.71234
1066,71.355,0.712548
1067,71.422,0.709812
1068,71.489,0.70818
1069,71.556,0.634038
1070,71.623,0.699354
1071,71.69,0.698624
1072,71.757,0.698825
1073,71.824,0.681952
1074,71.891,0.703538
1075,71.958,0.705043
1076,72.025,0.705195
1077,72.092,0.658906
1078,72.159,0.70836
1079,72.226,0.709965
1080,72.293,0.673528
1081,72.36,0.711272
1082,72.427,0.712171
1083,72.494,0.712223
1084,72.561,0.712504
1085,72.628,0.712552
1086,72.695,0.71313
1087,72.762,0.713282
1088,72.829,0.686036
1089,72.896,0.713379
1090,72.963,0.713222
1091,73.03,0.713631
1092,73.097,0.715501
1093,73.164,0.715934
1094,73.231,0.689089
1095,73.298,0.679264
1096,73.365,0.716235
1097,73.432,0.716211
1098,73.499,0.716632
1099,73.566,0.672441
1100,73.633,0.668742
1101,73.7,0.717013
1102,73.767,0.717262
1103,73.834,0.717623
1104,73.901,0.717855
1105,73.968,0.717787
1106,74.035,0.673207
1107,74.102,0.718152
1108,74.169,0.718537
1109,74.236,0.718614
1110,74.303,0.718108
1111,74.37,0.717843
1112,74.437,0.717426
1113,74.504,0.717731
1114,74.571,0.717627
1115,74.638,0.718702
1116,74.705,0.718778
1117,74.772,0.718164
1118,74.839,0.717739
1119,74.906,0.717117
1120,74.973,0.716147
1121,75.04,0.673147
1122,75.107,0.715962
1123,75.174,0.715962
1124,75.241,0.715685
1125,75.308,0.715625
1126,75.375,0.715785
1127,75.442,0.715324
1128,75.509,0.715176
1129,75.576,0.714851
1130,75.643,0.714807
1131,75.71,0.678454
1132,75.777,0.714081
1133,75.844,0.714065
1134,75.911,0.71376
1135,75.978,0.713302
1136,76.045,0.713242
1137,76.112,0.713266
1138,76.179,0.673419
1139,76.246,0.711834
1140,76.313,0.712087
1141,76.38,0.712135
1142,76.447,0.711954
1143,76.514,0.711621
1144,76.581,0.711317
1145,76.648,0.711425
1146,76.715,0.712183
1147,76.782,0.674735
1148,76.849,0.713427
1149,76.916,0.714
1150,76.983,0.714678
1151,77.05,0.645523
1152,77.117,0.688198
1153,77.184,0.667767
1154,77.251,0.715164
1155,77.318,0.715938
1156,77.385,0.715485
1157,77.452,0.696249
1158,77.519,0.715164
1159,77.586,0.714887
1160,77.653,0.714722
1161,77.72,0.714325
1162,77.787,0.714105
1163,77.854,0.714714
1164,77.921,0.635903
1165,77.988,0.678602
1166,78.055,0.715605
1167,78.122,0.715116
1168,78.189,0.71463
1169,78.256,0.714779
1170,78.323,0.71471
1171,78.39,0.7153
1172,78.457,0.694424
1173,78.524,0.71465
1174,78.591,0.713667
1175,78.658,0.713419
1176,78.725,0.669661
1177,78.792,0.712705
1178,78.859,0.712861
1179,78.926,0.712901
1180,78.993,0.666764
1181,79.06,0.713507
