frame,time,Qdensity
688,46.029,0.687023
689,46.096,0.689225
690,46.163,0.691191
691,46.23,0.692398
692,46.297,0.694572
693,46.364,0.695471
694,46.431,0.695631
695,46.498,0.619408
696,46.565,0.696622
697,46.632,0.696558
698,46.699,0.697108
699,46.766,0.6209
700,46.833,0.697509
701,46.9,0.697701
702,46.967,0.627989
703,47.034,0.698977
704,47.101,0.664305
705,47.168,0.629316
706,47.235,0.699166
707,47.302,0.699326
708,47.369,0.699699
709,47.436,0.699888
710,47.503,0.707169
711,47.57,0.707602
712,47.637,0.708172
713,47.704,0.708043
714,47.771,0.707806
715,47.838,0.707486
716,47.905,0.70747
717,47.972,0.707401
718,48.039,0.707794
719,48.106,0.70747
720,48.173,0.707112
721,48.24,0.635851
722,48.307,0.706571
723,48.374,0.708805
724,48.441,0.707662
725,48.508,0.70694
726,48.575,0.705957
727,48.642,0.636874
728,48.709,0.645772
729,48.776,0.706061
730,48.843,0.705227
731,48.91,0.63202
732,48.977,0.62849
733,49.044,0.700706
734,49.111,0.700927
735,49.178,0.702162
736,49.245,0.701332
737,49.312,0.625445
738,49.379,0.698993
739,49.446,0.697312
740,49.513,0.69568
741,49.58,0.693413
742,49.647,0.693204
743,49.714,0.693746
744,49.781,0.693533
745,49.848,0.634022
746,49.915,0.691796
747,49.982,0.529429
748,50.049,0.694384
749,50.116,0.697741
750,50.183,0.703338
751,50.25,0.705283
752,50.317,0.705528
753,50.384,0.706342
754,50.451,0.641235
755,50.518,0.706314
756,50.585,0.715212
757,50.652,0.714702
758,50.719,0.715031
759,50.786,0.717723
760,50.853,0.718136
761,50.92,0.719111
762,50.987,0.680941
763,51.054,0.721101
764,51.121,0.721269
765,51.188,0.721835
766,51.255,0.722284
767,51.322,0.722268
768,51.389,0.722898
769,51.456,0.72356
770,51.523,0.723592
771,51.59,0.72378
772,51.657,0.723564
773,51.724,0.723367
774,51.791,0.723327
775,51.858,0.723107
776,51.925,0.723195
777,51.992,0.723131
778,52.059,0.723054
779,52.126,0.723367
780,52.193,0.723255
781,52.26,0.647388
782,52.327,0.723768
783,52.394,0.723391
784,52.461,0.723612
785,52.528,0.639454
786,52.595,0.659455
787,52.662,0.590874
788,52.729,0.723387
789,52.796,0.723091
790,52.863,0.723014
791,52.93,0.658228
792,52.997,0.722874
793,53.064,0.722806
794,53.131,0.658837
795,53.198,0.722248
796,53.265,0.682381
797,53.332,0.721634
798,53.399,0.721598
799,53.466,0.589626
800,53.533,0.721382
801,53.6,0.629116
802,53.667,0.645503
803,53.734,0.650967
804,53.801,0.721201
805,53.868,0.721093
806,53.935,0.721033
807,54.002,0.720948
808,54.069,0.720643
809,54.136,0.720575
810,54.203,0.720535
811,54.27,0.720539
812,54.337,0.720415
813,54.404,0.655821
814,54.471,0.720519
815,54.538,0.720535
816,54.605,0.720535
817,54.672,0.720555
818,54.739,0.720551
819,54.806,0.720551
820,54.873,0.720551
821,54.94,0.720551
822,55.007,0.637071
823,55.074,0.721466
824,55.141,0.72155
825,55.208,0.659339
826,55.275,0.723877
827,55.342,0.683561
828,55.409,0.724286
829,55.476,0.724759
830,55.543,0.724763
831,55.61,0.724743
832,55.677,0.72514
833,55.744,0.63267
834,55.811,0.725449
835,55.878,0.725642
836,55.945,0.72567
837,56.012,0.725682
838,56.079,0.725606
839,56.146,0.725481
840,56.213,0.685635
841,56.28,0.725353
842,56.347,0.725261
843,56.414,0.725128
844,56.481,0.725349
845,56.548,0.642374
846,56.615,0.724936
847,56.682,0.724194
848,56.749,0.723287
849,56.816,0.723183
850,56.883,0.723243
851,56.95,0.658781
852,57.017,0.646739
853,57.084,0.723183
854,57.151,0.723311
855,57.218,0.723263
856,57.285,0.723211
857,57.352,0.723018
858,57.419,0.722513
859,57.486,0.722413
860,57.553,0.722834
861,57.62,0.72283
862,57.687,0.722681
863,57.754,0.722685
864,57.821,0.722922
865,57.888,0.638483
866,57.955,0.722493
867,58.022,0.722104
868,58.089,0.722276
869,58.156,0.722003
870,58.223,0.721743
871,58.29,0.721566
872,58.357,0.721418
873,58.424,0.68137
874,58.491,0.721061
875,58.558,0.638599
876,58.625,0.655728
877,58.692,0.720876
878,58.759,0.636742
879,58.826,0.720988
880,58.893,0.720964
881,58.96,0.72161
882,59.027,0.721654
883,59.094,0.721899
884,59.161,0.72157
885,59.228,0.681294
886,59.295,0.720996
887,59.362,0.720511
888,59.429,0.720355
889,59.496,0.72027
890,59.563,0.720395
891,59.63,0.628562
892,59.697,0.720126
893,59.764,0.719994
894,59.831,0.719837
895,59.898,0.719869
896,59.965,0.719392
897,60.032,0.71944
898,60.099,0.71863
899,60.166,0.718766
900,60.233,0.719047
901,60.3,0.718461
902,60.367,0.718132
903,60.434,0.717968
904,60.501,0.715761
905,60.568,0.587881
906,60.635,0.716632
907,60.702,0.71731
908,60.769,0.717627
909,60.836,0.718321
910,60.903,0.718545
911,60.97,0.635161
912,61.037,0.718477
913,61.104,0.718389
914,61.171,0.718341
915,61.238,0.717992
916,61.305,0.718004
917,61.372,0.71822
918,61.439,0.71818
919,61.506,0.718024
920,61.573,0.717751
921,61.64,0.717932
922,61.707,0.635201
923,61.774,0.719031
924,61.841,0.719091
925,61.908,0.719087
926,61.975,0.604445
927,62.042,0.717863
928,62.109,0.717984
929,62.176,0.718036
930,62.243,0.718196
931,62.31,0.71822
932,62.377,0.717093
933,62.444,0.634162
