Frame,Time,Density
1003,67.134,0.596427
1004,67.201,0.596526
1005,67.268,0.596824
1006,67.335,0.597122
1007,67.402,0.597618
1008,67.469,0.598313
1009,67.536,0.598114
1010,67.603,0.59871
1011,67.67,0.599107
1012,67.737,0.600496
1013,67.804,0.600298
1014,67.871,0.600596
1015,67.938,0.600893
1016,68.005,0.60139
1017,68.072,0.601092
1018,68.139,0.601489
1019,68.206,0.601191
1020,68.273,0.600893
1021,68.34,0.6
1022,68.407,0.600298
1023,68.474,0.6
1024,68.541,0.600794
1025,68.608,0.600893
1026,68.675,0.60139
1027,68.742,0.601787
1028,68.809,0.602481
1029,68.876,0.600397
1030,68.943,0.6
1031,69.01,0.599107
1032,69.077,0.600199
1033,69.144,0.600596
1034,69.211,0.601886
1035,69.278,0.602184
1036,69.345,0.601985
1037,69.412,0.600397
1038,69.479,0.599702
1039,69.546,0.599901
1040,69.613,0.598313
1041,69.68,0.598015
1042,69.747,0.598015
1043,69.814,0.597122
1044,69.881,0.596625
1045,69.948,0.595236
1046,70.015,0.591762
1047,70.082,0.591166
1048,70.149,0.591266
1049,70.216,0.590471
1050,70.283,0.59206
1051,70.35,0.58928
1052,70.417,0.589777
1053,70.484,0.590968
1054,70.551,0.58799
1055,70.618,0.591365
1056,70.685,0.589479
1057,70.752,0.585608
1058,70.819,0.588189
1059,70.886,0.588685
1060,70.953,0.589479
1061,71.02,0.589479
1062,71.087,0.592258
1063,71.154,0.59196
1064,71.221,0.593251
1065,71.288,0.593548
1066,71.355,0.594342
1067,71.422,0.593548
1068,71.489,0.589975
1069,71.556,0.588089
1070,71.623,0.577866
1071,71.69,0.577866
1072,71.757,0.576675
1073,71.824,0.578462
1074,71.891,0.580447
1075,71.958,0.581141
1076,72.025,0.58134
1077,72.092,0.581042
1078,72.159,0.581141
1079,72.226,0.586998
1080,72.293,0.587891
1081,72.36,0.588189
1082,72.427,0.588486
1083,72.494,0.591464
1084,72.561,0.591067
1085,72.628,0.591762
1086,72.695,0.591762
1087,72.762,0.592953
1088,72.829,0.592953
1089,72.896,0.592556
1090,72.963,0.593151
1091,73.03,0.592357
1092,73.097,0.592357
1093,73.164,0.596824
1094,73.231,0.597519
1095,73.298,0.597717
1096,73.365,0.598313
1097,73.432,0.597816
1098,73.499,0.598114
1099,73.566,0.598412
1100,73.633,0.598412
1101,73.7,0.599107
1102,73.767,0.599404
1103,73.834,0.6
1104,73.901,0.600199
1105,73.968,0.600199
1106,74.035,0.600496
1107,74.102,0.600397
1108,74.169,0.600298
1109,74.236,0.599801
1110,74.303,0.600099
1111,74.37,0.599504
1112,74.437,0.599702
1113,74.504,0.599901
1114,74.571,0.599702
1115,74.638,0.599404
1116,74.705,0.598114
1117,74.772,0.597717
1118,74.839,0.597816
1119,74.906,0.597022
1120,74.973,0.596328
1121,75.04,0.595732
1122,75.107,0.595732
1123,75.174,0.595037
1124,75.241,0.595335
1125,75.308,0.595136
1126,75.375,0.594739
1127,75.442,0.595136
1128,75.509,0.595533
1129,75.576,0.594938
1130,75.643,0.594442
1131,75.71,0.594442
1132,75.777,0.595037
1133,75.844,0.595037
1134,75.911,0.59335
1135,75.978,0.592953
1136,76.045,0.592357
1137,76.112,0.595037
1138,76.179,0.596526
1139,76.246,0.595335
1140,76.313,0.595136
1141,76.38,0.595533
1142,76.447,0.595831
1143,76.514,0.595236
1144,76.581,0.595335
1145,76.648,0.595037
1146,76.715,0.595533
1147,76.782,0.596228
1148,76.849,0.59732
1149,76.916,0.596725
1150,76.983,0.597419
1151,77.05,0.599702
1152,77.117,0.600496
1153,77.184,0.598809
1154,77.251,0.599007
1155,77.318,0.599305
1156,77.385,0.602084
1157,77.452,0.60139
1158,77.519,0.6
1159,77.586,0.599603
1160,77.653,0.598809
1161,77.72,0.598511
1162,77.787,0.597122
1163,77.854,0.59732
1164,77.921,0.597717
1165,77.988,0.598213
1166,78.055,0.597419
1167,78.122,0.599404
1168,78.189,0.599107
1169,78.256,0.598313
1170,78.323,0.59861
1171,78.39,0.598213
1172,78.457,0.59861
1173,78.524,0.597816
1174,78.591,0.597618
1175,78.658,0.598015
1176,78.725,0.597419
1177,78.792,0.597221
1178,78.859,0.597022
1179,78.926,0.597022
1180,78.993,0.59732
1181,79.06,0.596923
1182,79.127,0.597022
1183,79.194,0.597221
1184,79.261,0.596725
1185,79.328,0.593449
1186,79.395,0.594144
1187,79.462,0.595434
1188,79.529,0.594541
1189,79.596,0.594243
1190,79.663,0.59335
1191,79.73,0.593052
1192,79.797,0.594342
1193,79.864,0.594243
1194,79.931,0.594144
1195,79.998,0.594144
1196,80.065,0.592457
1197,80.132,0.593251
1198,80.199,0.59067
1199,80.266,0.590174
1200,80.333,0.586898
1201,80.4,0.584218
1202,80.467,0.585012
1203,80.534,0.583821
1204,80.601,0.584318
1205,80.668,0.584715
1206,80.735,0.584615
1207,80.802,0.584417
1208,80.869,0.579156
1209,80.936,0.580248
1210,81.003,0.580546
1211,81.07,0.581241
1212,81.137,0.582035
1213,81.204,0.582432
1214,81.271,0.584318
1215,81.338,0.584715
1216,81.405,0.584516
1217,81.472,0.586203
1218,81.539,0.586998
1219,81.606,0.587196
1220,81.673,0.586501
1221,81.74,0.586303
1222,81.807,0.586005
1223,81.874,0.585509
1224,81.941,0.585608
1225,82.008,0.585211
1226,82.075,0.585409
1227,82.142,0.584715
1228,82.209,0.584119
1229,82.276,0.583524
1230,82.343,0.583722
1231,82.41,0.582233
1232,82.477,0.582134
1233,82.544,0.581538
1234,82.611,0.581935
1235,82.678,0.582134
1236,82.745,0.581638
1237,82.812,0.582333
1238,82.879,0.581836
1239,82.946,0.581538
1240,83.013,0.581042
1241,83.08,0.58134
1242,83.147,0.58134
1243,83.214,0.580645
1244,83.281,0.580744
1245,83.348,0.580447
1246,83.415,0.581241
1247,83.482,0.580645
