Frame,Time,Density
1026,68.675,0.713041
1027,68.742,0.713427
1028,68.809,0.713349
1029,68.876,0.712963
1030,68.943,0.712733
1031,69.01,0.712737
1032,69.077,0.712713
1033,69.144,0.712854
1034,69.211,0.712748
1035,69.278,0.712674
1036,69.345,0.713993
1037,69.412,0.714044
1038,69.479,0.714052
1039,69.546,0.714188
1040,69.613,0.714056
1041,69.68,0.713806
1042,69.747,0.713958
1043,69.814,0.714048
1044,69.881,0.71411
1045,69.948,0.714356
1046,70.015,0.714313
1047,70.082,0.714297
1048,70.149,0.714411
1049,70.216,0.714602
1050,70.283,0.714692
1051,70.35,0.714906
1052,70.417,0.714957
1053,70.484,0.71507
1054,70.551,0.715129
1055,70.618,0.715164
1056,70.685,0.715214
1057,70.752,0.715425
1058,70.819,0.715445
1059,70.886,0.715566
1060,70.953,0.715718
1061,71.02,0.714933
1062,71.087,0.71477
1063,71.154,0.714625
1064,71.221,0.714559
1065,71.288,0.714692
1066,71.355,0.714352
1067,71.422,0.714473
1068,71.489,0.714309
1069,71.556,0.714266
1070,71.623,0.714137
1071,71.69,0.714157
1072,71.757,0.714317
1073,71.824,0.714251
1074,71.891,0.714212
1075,71.958,0.714227
1076,72.025,0.714282
1077,72.092,0.714399
1078,72.159,0.71443
1079,72.226,0.71445
1080,72.293,0.714192
1081,72.36,0.714457
1082,72.427,0.714988
1083,72.494,0.715156
1084,72.561,0.715125
1085,72.628,0.71507
1086,72.695,0.712924
1087,72.762,0.712347
1088,72.829,0.712128
1089,72.896,0.712101
1090,72.963,0.712276
1091,73.03,0.712592
1092,73.097,0.712741
1093,73.164,0.712819
1094,73.231,0.712807
1095,73.298,0.712737
1096,73.365,0.712932
1097,73.432,0.712912
1098,73.499,0.713392
1099,73.566,0.71365
1100,73.633,0.713665
1101,73.7,0.713529
1102,73.767,0.713431
1103,73.834,0.713267
1104,73.901,0.713158
1105,73.968,0.713111
1106,74.035,0.713029
1107,74.102,0.712963
1108,74.169,0.712811
1109,74.236,0.712702
1110,74.303,0.712756
1111,74.37,0.714516
1112,74.437,0.713966
1113,74.504,0.714508
1114,74.571,0.714851
1115,74.638,0.715156
1116,74.705,0.714766
1117,74.772,0.714153
1118,74.839,0.713946
1119,74.906,0.713923
1120,74.973,0.714321
1121,75.04,0.714574
1122,75.107,0.714598
1123,75.174,0.714629
1124,75.241,0.714422
1125,75.308,0.713377
1126,75.375,0.713127
1127,75.442,0.713197
1128,75.509,0.711921
1129,75.576,0.711043
1130,75.643,0.710837
1131,75.71,0.710501
1132,75.777,0.71047
1133,75.844,0.710224
1134,75.911,0.709756
1135,75.978,0.709853
1136,76.045,0.709284
1137,76.112,0.709104
1138,76.179,0.708542
1139,76.246,0.708019
1140,76.313,0.707887
1141,76.38,0.707633
1142,76.447,0.708293
1143,76.514,0.707173
1144,76.581,0.706923
1145,76.648,0.706974
1146,76.715,0.706997
1147,76.782,0.706439
1148,76.849,0.706658
1149,76.916,0.707145
1150,76.983,0.707582
1151,77.05,0.70809
1152,77.117,0.708632
1153,77.184,0.709358
1154,77.251,0.709518
1155,77.318,0.70981
1156,77.385,0.709362
1157,77.452,0.709553
1158,77.519,0.708425
1159,77.586,0.706213
1160,77.653,0.705058
1161,77.72,0.696115
1162,77.787,0.696763
1163,77.854,0.696271
1164,77.921,0.696306
1165,77.988,0.699818
1166,78.055,0.70059
1167,78.122,0.702522
1168,78.189,0.702631
1169,78.256,0.703603
1170,78.323,0.705011
1171,78.39,0.705842
1172,78.457,0.707091
1173,78.524,0.707356
1174,78.591,0.708488
1175,78.658,0.709315
1176,78.725,0.709147
1177,78.792,0.709545
1178,78.859,0.709721
1179,78.926,0.709877
1180,78.993,0.710263
1181,79.06,0.710411
1182,79.127,0.710224
1183,79.194,0.710318
1184,79.261,0.710431
1185,79.328,0.710833
1186,79.395,0.712581
1187,79.462,0.712869
1188,79.529,0.713189
1189,79.596,0.713068
1190,79.663,0.713139
1191,79.73,0.713041
1192,79.797,0.713384
1193,79.864,0.713384
1194,79.931,0.713455
1195,79.998,0.713954
1196,80.065,0.713814
1197,80.132,0.713931
1198,80.199,0.714442
1199,80.266,0.714512
1200,80.333,0.714453
1201,80.4,0.714477
1202,80.467,0.71475
1203,80.534,0.715238
1204,80.601,0.715347
1205,80.668,0.714949
1206,80.735,0.714754
1207,80.802,0.714489
1208,80.869,0.714493
1209,80.936,0.714629
1210,81.003,0.714489
1211,81.07,0.716291
1212,81.137,0.716237
1213,81.204,0.715386
1214,81.271,0.71516
1215,81.338,0.714251
1216,81.405,0.713455
1217,81.472,0.713669
1218,81.539,0.71333
1219,81.606,0.713209
1220,81.673,0.713131
1221,81.74,0.712834
1222,81.807,0.712854
1223,81.874,0.712928
1224,81.941,0.712436
1225,82.008,0.712257
1226,82.075,0.711999
1227,82.142,0.711878
1228,82.209,0.71132
1229,82.276,0.711293
1230,82.343,0.711406
1231,82.41,0.711156
1232,82.477,0.710926
1233,82.544,0.710396
1234,82.611,0.710478
1235,82.678,0.710544
1236,82.745,0.708874
1237,82.812,0.708733
1238,82.879,0.709092
1239,82.946,0.709073
1240,83.013,0.708999
1241,83.08,0.708558
1242,83.147,0.708667
1243,83.214,0.70848
1244,83.281,0.70855
1245,83.348,0.709018
1246,83.415,0.709771
